Dates,PX_LAST
2023-12-04,60.75
2023-12-05,60.26
2023-12-06,59.76
2023-12-07,60.14
2023-12-08,60.9
2023-12-11,60.94
2023-12-12,60.94
2023-12-13,62.03
2023-12-14,63.17
2023-12-15,61.99
2023-12-18,62.39
2023-12-19,62.99
2023-12-20,62.35
2023-12-21,62.92
2023-12-22,63.32
2023-12-27,63.9
2023-12-28,64.28
2023-12-29,64.5
2024-01-02,63.33
2024-01-03,62.72
2024-01-04,63.09
2024-01-05,63.41
2024-01-08,64.19
2024-01-09,63.62
2024-01-10,63.6
2024-01-11,62.7
2024-01-12,62.91
2024-01-15,62.94
2024-01-16,62.65
2024-01-17,61.98
2024-01-18,61.31
2024-01-19,62.02
2024-01-22,61.8
2024-01-23,61.15
2024-01-24,61.67
2024-01-25,61.86
2024-01-26,62.38
2024-01-29,62.73
2024-01-30,62.89
2024-01-31,62.87
2024-02-01,63.43
2024-02-02,63.11
2024-02-05,62.59
2024-02-06,62.97
2024-02-07,62.54
2024-02-08,61.71
2024-02-09,63.26
2024-02-12,63.7
2024-02-13,62.84
2024-02-14,63.38
2024-02-15,63.62
2024-02-16,63.86
2024-02-20,64.13
2024-02-21,63.9
2024-02-22,63.89
2024-02-23,64.26
2024-02-26,63.87
2024-02-27,65.9
2024-02-28,65.08
2024-02-29,65.81
2024-03-01,65.98
2024-03-04,66.66
2024-03-05,67.24
2024-03-06,67.16
2024-03-07,67.49
2024-03-08,67.64
2024-03-11,67.33
2024-03-12,67.41
2024-03-13,67.71
2024-03-14,66.97
2024-03-15,67.44
2024-03-18,67.28
2024-03-19,67.3
2024-03-20,67.84
2024-03-21,68.3
2024-03-22,68.38
2024-03-25,68.36
2024-03-26,68.46
2024-03-27,69.42
2024-03-28,70.07
2024-04-01,68.4
2024-04-02,67.73
2024-04-03,67.98
2024-04-04,67.66
2024-04-05,67.94
2024-04-08,68.39
2024-04-09,68.53
2024-04-10,67.04
2024-04-11,66.98
2024-04-12,66.4
2024-04-15,65.47
2024-04-16,64.08
2024-04-17,64.26
2024-04-18,64.14
2024-04-19,64.28
2024-04-22,64.51
2024-04-23,64.6
2024-04-24,64.12
2024-04-25,63.15
2024-04-26,63.62
2024-04-29,63.48
2024-04-30,63.24
2024-05-01,63.68
2024-05-02,63.3
2024-05-03,64.13
2024-05-06,64.82
2024-05-07,64.69
2024-05-08,65.64
2024-05-09,65.55
2024-05-10,65.67
2024-05-13,65.79
2024-05-14,65.6
2024-05-15,65.99
2024-05-16,65.7
2024-05-17,65.93
2024-05-21,66.21
2024-05-22,65.16
2024-05-23,64.98
2024-05-24,65.27
2024-05-27,65.59
2024-05-28,65.04
2024-05-29,63.96
2024-05-30,64.12
