Dates,PX_LAST
2023-11-21,53.39
2023-11-22,53.67
2023-11-23,53.65
2023-11-24,53.69
2023-11-27,52.88
2023-11-28,52.39
2023-11-29,53.36
2023-11-30,56.1
2023-12-01,56.55
2023-12-04,56.94
2023-12-05,57.49
2023-12-06,57.7
2023-12-07,57.96
2023-12-08,58.45
2023-12-11,58.25
2023-12-12,58.6
2023-12-13,60.04
2023-12-14,60.94
2023-12-15,60.89
2023-12-18,60.91
2023-12-19,62.12
2023-12-20,62.53
2023-12-21,63.31
2023-12-22,64.17
2023-12-27,63.68
2023-12-28,63.5
2023-12-29,63.77
2024-01-02,63.77
2024-01-03,63.17
2024-01-04,63.38
2024-01-05,63.72
2024-01-08,64.06
2024-01-09,63.74
2024-01-10,63.07
2024-01-11,61.99
2024-01-12,61.75
2024-01-15,61.71
2024-01-16,62.0
2024-01-17,61.7
2024-01-18,61.0
2024-01-19,61.69
2024-01-22,61.34
2024-01-23,60.99
2024-01-24,61.47
2024-01-25,61.87
2024-01-26,61.54
2024-01-29,62.0
2024-01-30,61.6
2024-01-31,60.76
2024-02-01,61.05
2024-02-02,61.07
2024-02-05,60.73
2024-02-06,60.52
2024-02-07,60.3
2024-02-08,60.08
2024-02-09,60.7
2024-02-12,61.28
2024-02-13,60.1
2024-02-14,60.83
2024-02-15,61.55
2024-02-16,61.93
2024-02-20,62.82
2024-02-21,62.55
2024-02-22,63.08
2024-02-23,63.38
2024-02-26,62.81
2024-02-27,62.89
2024-02-28,62.83
2024-02-29,64.22
2024-03-01,65.77
2024-03-04,65.82
2024-03-05,66.27
2024-03-06,66.33
2024-03-07,66.56
2024-03-08,66.92
2024-03-11,66.85
2024-03-12,66.9
2024-03-13,67.21
2024-03-14,66.6
2024-03-15,66.69
2024-03-18,67.17
2024-03-19,67.46
2024-03-20,67.85
2024-03-21,68.48
2024-03-22,68.28
2024-03-25,68.32
2024-03-26,68.35
2024-03-27,67.9
2024-03-28,68.67
2024-04-01,68.32
2024-04-02,67.63
2024-04-03,67.51
2024-04-04,67.03
2024-04-05,67.55
2024-04-08,68.13
2024-04-09,68.14
2024-04-10,67.16
2024-04-11,66.53
2024-04-12,66.15
2024-04-15,65.69
2024-04-16,64.94
2024-04-17,64.8
2024-04-18,65.02
2024-04-19,65.43
2024-04-22,65.32
2024-04-23,65.61
2024-04-24,65.16
2024-04-25,64.76
2024-04-26,65.37
2024-04-29,64.79
2024-04-30,64.26
2024-05-01,64.51
2024-05-02,64.7
2024-05-03,65.51
2024-05-06,66.11
2024-05-07,65.85
2024-05-08,66.73
2024-05-09,67.18
2024-05-10,67.55
2024-05-13,67.39
2024-05-14,66.89
2024-05-15,66.97
2024-05-16,66.62
2024-05-17,67.24
2024-05-21,67.02
2024-05-22,66.3
2024-05-23,66.19
2024-05-24,66.39
2024-05-27,66.42
2024-05-28,66.21
2024-05-29,64.95
2024-05-30,69.19
